id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	43	99	109	10	0	66	56	56
6	0	90	93	152	37	9	62	16	3
5	0	75	109	197	57	24	122	41	34
2	0	40	40	252	108	3	212	101	0
1	0	0	0	357	138	21	357	198	0
7	0	259	357	367	10	0	108	98	98
4	0	69	367	487	120	0	418	298	298
8	0	528	528	534	6	0	6	0	0
9	0	628	628	782	146	8	154	0	0
10	0	770	782	826	44	0	56	12	12
0	0	0	0	826	150	0	826	676	0
