id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	79	29	50	79	0	0
2	0	242	242	266	22	2	24	0	0
4	0	488	543	554	11	0	66	55	55
5	0	515	536	576	12	14	61	35	21
3	0	484	484	603	96	10	119	13	0
6	0	717	717	822	56	49	105	0	0
7	0	813	822	843	18	3	30	9	9
8	0	879	879	892	13	0	13	0	0
9	0	1321	1321	1348	18	9	27	0	0
10	0	1454	1454	1494	40	0	40	0	0
0	0	0	0	1494	1179	0	1494	315	0
