id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	79	29	50	79	0	0
2	0	242	242	266	22	2	24	0	0
4	0	488	488	499	11	0	11	0	0
5	0	515	515	541	12	14	26	0	0
3	0	484	484	613	96	10	129	23	0
7	0	813	813	834	18	3	21	0	0
6	0	717	717	840	56	49	123	18	0
8	0	879	879	892	13	0	13	0	0
9	0	1321	1321	1348	18	9	27	0	0
10	0	1454	1454	1494	40	0	40	0	0
0	0	0	0	1494	1179	0	1494	315	0
