id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	64	64	145	45	1	81	35	0
3	0	103	145	384	220	11	281	50	42
1	0	0	0	399	99	92	399	208	0
5	0	366	384	421	28	2	55	25	18
6	0	468	470	473	3	0	5	2	2
4	0	321	421	561	78	62	240	100	100
8	0	690	717	739	22	0	49	27	27
7	0	662	662	828	103	4	166	59	0
10	0	784	828	848	20	0	64	44	44
9	0	716	739	935	128	9	219	82	23
0	0	0	0	935	189	0	935	746	0
