id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	71	57	14	71	0	0
2	0	240	240	272	30	2	32	0	0
3	0	929	929	1040	106	5	111	0	0
5	0	1421	1421	1434	13	0	13	0	0
4	0	1417	1417	1455	25	0	38	13	0
7	0	1682	1682	1710	21	7	28	0	0
6	0	1555	1555	1717	99	42	162	21	0
8	0	1861	1861	1932	54	17	71	0	0
9	0	2041	2041	2055	14	0	14	0	0
10	0	2268	2268	2299	26	5	31	0	0
0	0	0	0	2299	1854	0	2299	445	0
