id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	75	75	164	89	0	89	0	0
3	0	214	214	394	160	20	180	0	0
1	0	0	0	420	163	8	420	249	0
4	0	427	427	466	29	10	39	0	0
5	0	541	541	571	30	0	30	0	0
6	0	669	669	674	5	0	5	0	0
7	0	679	679	1027	229	40	348	79	0
9	0	974	1027	1062	35	0	88	53	53
8	0	710	710	1080	112	76	370	182	0
10	0	1481	1481	1671	189	1	190	0	0
0	0	0	0	1671	630	0	1671	1041	0
