id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	7	7	0	7	0	0
2	0	335	335	369	34	0	34	0	0
3	0	371	371	400	29	0	29	0	0
4	0	898	898	1071	110	63	173	0	0
5	0	1078	1078	1121	27	0	43	16	0
6	0	1095	1095	1132	24	13	37	0	0
7	0	1383	1383	1427	24	20	44	0	0
8	0	1414	1414	1455	23	0	41	18	0
9	0	1432	1432	1500	54	0	68	14	0
10	0	1441	1500	1571	37	34	130	59	59
0	0	0	0	1571	1202	0	1571	369	0
