id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	171	163	8	171	0	0
2	0	75	171	260	89	0	185	96	96
3	0	214	260	440	160	20	226	46	46
4	0	427	440	479	29	10	52	13	13
5	0	541	541	571	30	0	30	0	0
6	0	669	669	674	5	0	5	0	0
7	0	679	679	1018	229	40	339	70	0
8	0	710	712	1027	112	76	317	129	2
9	0	974	1027	1062	35	0	88	53	53
10	0	1481	1481	1671	189	1	190	0	0
0	0	0	0	1671	630	0	1671	1041	0
