id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	43	43	53	10	0	10	0	0
2	0	40	40	206	108	3	166	55	0
6	0	90	136	290	37	9	200	154	46
1	0	0	0	300	138	21	300	141	0
7	0	259	300	310	10	0	51	41	41
5	0	75	310	391	57	24	316	235	235
4	0	69	322	487	120	0	418	298	253
8	0	528	528	534	6	0	6	0	0
10	0	770	770	814	44	0	44	0	0
9	0	628	628	826	146	8	198	44	0
0	0	0	0	826	150	0	826	676	0
