id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	64	64	241	45	1	177	131	0
1	0	0	0	366	99	92	366	175	0
5	0	366	366	445	28	2	79	49	0
6	0	468	468	471	3	0	3	0	0
3	0	103	112	473	220	11	370	139	9
4	0	321	366	510	78	62	189	49	45
8	0	690	690	712	22	0	22	0	0
10	0	784	802	822	20	0	38	18	18
9	0	716	716	887	128	9	171	34	0
7	0	662	662	935	103	4	273	166	0
0	0	0	0	935	189	0	935	746	0
