id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	71	57	14	71	0	0
2	0	240	240	272	30	2	32	0	0
3	0	929	929	1040	106	5	111	0	0
4	0	1417	1417	1442	25	0	25	0	0
5	0	1421	1442	1455	13	0	34	21	21
6	0	1555	1555	1696	99	42	141	0	0
7	0	1682	1696	1724	21	7	42	14	14
8	0	1861	1861	1932	54	17	71	0	0
9	0	2041	2041	2055	14	0	14	0	0
10	0	2268	2268	2299	26	5	31	0	0
0	0	0	0	2299	1854	0	2299	445	0
